repeat,arm,catalogue_page,navigation_started_at,title,url,price_gbp,availability,rating
2,full,28,2026-09-22T13:02:29.458Z,The Golden Compass (His Dark Materials #1),https://books.toscrape.com/catalogue/the-golden-compass-his-dark-materials-1_445/index.html,18.77,In stock,1
2,full,28,2026-09-22T13:02:29.458Z,The God Delusion,https://books.toscrape.com/catalogue/the-god-delusion_444/index.html,46.85,In stock,3
2,full,28,2026-09-22T13:02:29.458Z,The Girl You Left Behind (The Girl You Left Behind #1),https://books.toscrape.com/catalogue/the-girl-you-left-behind-the-girl-you-left-behind-1_443/index.html,15.79,In stock,1
2,full,28,2026-09-22T13:02:29.458Z,The Fellowship of the Ring (The Lord of the Rings #1),https://books.toscrape.com/catalogue/the-fellowship-of-the-ring-the-lord-of-the-rings-1_442/index.html,10.27,In stock,2
2,full,28,2026-09-22T13:02:29.458Z,The Collected Poems of W.B. Yeats (The Collected Works of W.B. Yeats #1),https://books.toscrape.com/catalogue/the-collected-poems-of-wb-yeats-the-collected-works-of-wb-yeats-1_441/index.html,15.42,In stock,5
2,full,29,2026-09-22T13:02:36.322Z,The Barefoot Contessa Cookbook,https://books.toscrape.com/catalogue/the-barefoot-contessa-cookbook_440/index.html,59.92,In stock,5
2,full,29,2026-09-22T13:02:36.322Z,Tell the Wolves I'm Home,https://books.toscrape.com/catalogue/tell-the-wolves-im-home_439/index.html,50.96,In stock,2
2,full,29,2026-09-22T13:02:36.322Z,Ship Leaves Harbor: Essays on Travel by a Recovering Journeyman,https://books.toscrape.com/catalogue/ship-leaves-harbor-essays-on-travel-by-a-recovering-journeyman_438/index.html,30.6,In stock,3
2,full,29,2026-09-22T13:02:36.322Z,Pride and Prejudice,https://books.toscrape.com/catalogue/pride-and-prejudice_437/index.html,19.27,In stock,4
2,full,29,2026-09-22T13:02:36.322Z,Musicophilia: Tales of Music and the Brain,https://books.toscrape.com/catalogue/musicophilia-tales-of-music-and-the-brain_436/index.html,46.58,In stock,1
2,full,29,2026-09-22T13:02:36.322Z,Mere Christianity,https://books.toscrape.com/catalogue/mere-christianity_435/index.html,48.51,In stock,3
2,full,29,2026-09-22T13:02:36.322Z,Me Before You (Me Before You #1),https://books.toscrape.com/catalogue/me-before-you-me-before-you-1_434/index.html,19.02,In stock,1
2,full,29,2026-09-22T13:02:36.322Z,In the Woods (Dublin Murder Squad #1),https://books.toscrape.com/catalogue/in-the-woods-dublin-murder-squad-1_433/index.html,38.38,In stock,2
2,full,29,2026-09-22T13:02:36.322Z,In Cold Blood,https://books.toscrape.com/catalogue/in-cold-blood_432/index.html,49.98,In stock,4
2,full,29,2026-09-22T13:02:36.322Z,How to Stop Worrying and Start Living,https://books.toscrape.com/catalogue/how-to-stop-worrying-and-start-living_431/index.html,46.49,In stock,5
2,full,29,2026-09-22T13:02:36.322Z,Give It Back,https://books.toscrape.com/catalogue/give-it-back_430/index.html,18.32,In stock,2
2,full,29,2026-09-22T13:02:36.322Z,"Girl, Interrupted",https://books.toscrape.com/catalogue/girl-interrupted_429/index.html,42.14,In stock,3
2,full,29,2026-09-22T13:02:36.322Z,Fun Home: A Family Tragicomic,https://books.toscrape.com/catalogue/fun-home-a-family-tragicomic_428/index.html,56.59,In stock,4
2,full,29,2026-09-22T13:02:36.322Z,"Fruits Basket, Vol. 6 (Fruits Basket #6)",https://books.toscrape.com/catalogue/fruits-basket-vol-6-fruits-basket-6_427/index.html,20.96,In stock,4
2,full,29,2026-09-22T13:02:36.322Z,Deception Point,https://books.toscrape.com/catalogue/deception-point_426/index.html,40.32,In stock,4
2,full,29,2026-09-22T13:02:36.322Z,"Death Note, Vol. 6: Give-and-Take (Death Note #6)",https://books.toscrape.com/catalogue/death-note-vol-6-give-and-take-death-note-6_425/index.html,36.39,In stock,3
2,full,29,2026-09-22T13:02:36.322Z,Catherine the Great: Portrait of a Woman,https://books.toscrape.com/catalogue/catherine-the-great-portrait-of-a-woman_424/index.html,58.55,In stock,4
2,full,29,2026-09-22T13:02:36.322Z,Better Homes and Gardens New Cook Book,https://books.toscrape.com/catalogue/better-homes-and-gardens-new-cook-book_423/index.html,39.61,In stock,3
2,full,29,2026-09-22T13:02:36.322Z,An Unquiet Mind: A Memoir of Moods and Madness,https://books.toscrape.com/catalogue/an-unquiet-mind-a-memoir-of-moods-and-madness_422/index.html,21.3,In stock,3
2,full,29,2026-09-22T13:02:36.322Z,A Year in Provence (Provence #1),https://books.toscrape.com/catalogue/a-year-in-provence-provence-1_421/index.html,56.88,In stock,4
2,lean,29,2026-09-22T13:02:42.890Z,The Barefoot Contessa Cookbook,https://books.toscrape.com/catalogue/the-barefoot-contessa-cookbook_440/index.html,59.92,In stock,5
2,lean,29,2026-09-22T13:02:42.890Z,Tell the Wolves I'm Home,https://books.toscrape.com/catalogue/tell-the-wolves-im-home_439/index.html,50.96,In stock,2
2,lean,29,2026-09-22T13:02:42.890Z,Ship Leaves Harbor: Essays on Travel by a Recovering Journeyman,https://books.toscrape.com/catalogue/ship-leaves-harbor-essays-on-travel-by-a-recovering-journeyman_438/index.html,30.6,In stock,3
2,lean,29,2026-09-22T13:02:42.890Z,Pride and Prejudice,https://books.toscrape.com/catalogue/pride-and-prejudice_437/index.html,19.27,In stock,4
2,lean,29,2026-09-22T13:02:42.890Z,Musicophilia: Tales of Music and the Brain,https://books.toscrape.com/catalogue/musicophilia-tales-of-music-and-the-brain_436/index.html,46.58,In stock,1
2,lean,29,2026-09-22T13:02:42.890Z,Mere Christianity,https://books.toscrape.com/catalogue/mere-christianity_435/index.html,48.51,In stock,3
2,lean,29,2026-09-22T13:02:42.890Z,Me Before You (Me Before You #1),https://books.toscrape.com/catalogue/me-before-you-me-before-you-1_434/index.html,19.02,In stock,1
2,lean,29,2026-09-22T13:02:42.890Z,In the Woods (Dublin Murder Squad #1),https://books.toscrape.com/catalogue/in-the-woods-dublin-murder-squad-1_433/index.html,38.38,In stock,2
2,lean,29,2026-09-22T13:02:42.890Z,In Cold Blood,https://books.toscrape.com/catalogue/in-cold-blood_432/index.html,49.98,In stock,4
2,lean,29,2026-09-22T13:02:42.890Z,How to Stop Worrying and Start Living,https://books.toscrape.com/catalogue/how-to-stop-worrying-and-start-living_431/index.html,46.49,In stock,5
2,lean,29,2026-09-22T13:02:42.890Z,Give It Back,https://books.toscrape.com/catalogue/give-it-back_430/index.html,18.32,In stock,2
2,lean,29,2026-09-22T13:02:42.890Z,"Girl, Interrupted",https://books.toscrape.com/catalogue/girl-interrupted_429/index.html,42.14,In stock,3
2,lean,29,2026-09-22T13:02:42.890Z,Fun Home: A Family Tragicomic,https://books.toscrape.com/catalogue/fun-home-a-family-tragicomic_428/index.html,56.59,In stock,4
2,lean,29,2026-09-22T13:02:42.890Z,"Fruits Basket, Vol. 6 (Fruits Basket #6)",https://books.toscrape.com/catalogue/fruits-basket-vol-6-fruits-basket-6_427/index.html,20.96,In stock,4
2,lean,29,2026-09-22T13:02:42.890Z,Deception Point,https://books.toscrape.com/catalogue/deception-point_426/index.html,40.32,In stock,4
2,lean,29,2026-09-22T13:02:42.890Z,"Death Note, Vol. 6: Give-and-Take (Death Note #6)",https://books.toscrape.com/catalogue/death-note-vol-6-give-and-take-death-note-6_425/index.html,36.39,In stock,3
2,lean,29,2026-09-22T13:02:42.890Z,Catherine the Great: Portrait of a Woman,https://books.toscrape.com/catalogue/catherine-the-great-portrait-of-a-woman_424/index.html,58.55,In stock,4
2,lean,29,2026-09-22T13:02:42.890Z,Better Homes and Gardens New Cook Book,https://books.toscrape.com/catalogue/better-homes-and-gardens-new-cook-book_423/index.html,39.61,In stock,3
2,lean,29,2026-09-22T13:02:42.890Z,An Unquiet Mind: A Memoir of Moods and Madness,https://books.toscrape.com/catalogue/an-unquiet-mind-a-memoir-of-moods-and-madness_422/index.html,21.3,In stock,3
2,lean,29,2026-09-22T13:02:42.890Z,A Year in Provence (Provence #1),https://books.toscrape.com/catalogue/a-year-in-provence-provence-1_421/index.html,56.88,In stock,4
2,lean,30,2026-09-22T13:02:48.338Z,World Without End (The Pillars of the Earth #2),https://books.toscrape.com/catalogue/world-without-end-the-pillars-of-the-earth-2_420/index.html,32.97,In stock,4
2,lean,30,2026-09-22T13:02:48.338Z,"Will Grayson, Will Grayson (Will Grayson, Will Grayson)",https://books.toscrape.com/catalogue/will-grayson-will-grayson-will-grayson-will-grayson_419/index.html,47.31,In stock,4
2,lean,30,2026-09-22T13:02:48.338Z,Why Save the Bankers?: And Other Essays on Our Economic and Political Crisis,https://books.toscrape.com/catalogue/why-save-the-bankers-and-other-essays-on-our-economic-and-political-crisis_418/index.html,48.67,In stock,2
2,lean,30,2026-09-22T13:02:48.338Z,Where She Went (If I Stay #2),https://books.toscrape.com/catalogue/where-she-went-if-i-stay-2_417/index.html,41.73,In stock,4
2,lean,30,2026-09-22T13:02:48.338Z,What If?: Serious Scientific Answers to Absurd Hypothetical Questions,https://books.toscrape.com/catalogue/what-if-serious-scientific-answers-to-absurd-hypothetical-questions_416/index.html,53.68,In stock,4
2,lean,30,2026-09-22T13:02:48.338Z,Two Summers,https://books.toscrape.com/catalogue/two-summers_415/index.html,14.64,In stock,1
2,lean,30,2026-09-22T13:02:48.338Z,This Is Your Brain on Music: The Science of a Human Obsession,https://books.toscrape.com/catalogue/this-is-your-brain-on-music-the-science-of-a-human-obsession_414/index.html,38.4,In stock,1
2,lean,30,2026-09-22T13:02:48.338Z,The Secret Garden,https://books.toscrape.com/catalogue/the-secret-garden_413/index.html,15.08,In stock,4
2,lean,30,2026-09-22T13:02:48.338Z,The Raven King (The Raven Cycle #4),https://books.toscrape.com/catalogue/the-raven-king-the-raven-cycle-4_412/index.html,30.57,In stock,2
2,lean,30,2026-09-22T13:02:48.338Z,The Raven Boys (The Raven Cycle #1),https://books.toscrape.com/catalogue/the-raven-boys-the-raven-cycle-1_411/index.html,57.74,In stock,4
2,lean,30,2026-09-22T13:02:48.338Z,The Power Greens Cookbook: 140 Delicious Superfood Recipes,https://books.toscrape.com/catalogue/the-power-greens-cookbook-140-delicious-superfood-recipes_410/index.html,11.05,In stock,5
2,lean,30,2026-09-22T13:02:48.338Z,The Metamorphosis,https://books.toscrape.com/catalogue/the-metamorphosis_409/index.html,28.58,In stock,1
2,lean,30,2026-09-22T13:02:48.338Z,The Mathews Men: Seven Brothers and the War Against Hitler's U-boats,https://books.toscrape.com/catalogue/the-mathews-men-seven-brothers-and-the-war-against-hitlers-u-boats_408/index.html,42.91,In stock,5
2,lean,30,2026-09-22T13:02:48.338Z,The Little Paris Bookshop,https://books.toscrape.com/catalogue/the-little-paris-bookshop_407/index.html,24.73,In stock,3
2,lean,30,2026-09-22T13:02:48.338Z,The Hiding Place,https://books.toscrape.com/catalogue/the-hiding-place_406/index.html,55.91,In stock,4
2,lean,30,2026-09-22T13:02:48.338Z,The Grand Design,https://books.toscrape.com/catalogue/the-grand-design_405/index.html,13.76,In stock,3
2,lean,30,2026-09-22T13:02:48.338Z,The Firm,https://books.toscrape.com/catalogue/the-firm_404/index.html,45.56,In stock,3
2,lean,30,2026-09-22T13:02:48.338Z,The Fault in Our Stars,https://books.toscrape.com/catalogue/the-fault-in-our-stars_403/index.html,47.22,In stock,1
2,lean,30,2026-09-22T13:02:48.338Z,The False Prince (The Ascendance Trilogy #1),https://books.toscrape.com/catalogue/the-false-prince-the-ascendance-trilogy-1_402/index.html,56,In stock,5
2,lean,30,2026-09-22T13:02:48.338Z,The Expatriates,https://books.toscrape.com/catalogue/the-expatriates_401/index.html,44.58,In stock,2
2,full,30,2026-09-22T13:02:53.458Z,World Without End (The Pillars of the Earth #2),https://books.toscrape.com/catalogue/world-without-end-the-pillars-of-the-earth-2_420/index.html,32.97,In stock,4
2,full,30,2026-09-22T13:02:53.458Z,"Will Grayson, Will Grayson (Will Grayson, Will Grayson)",https://books.toscrape.com/catalogue/will-grayson-will-grayson-will-grayson-will-grayson_419/index.html,47.31,In stock,4
2,full,30,2026-09-22T13:02:53.458Z,Why Save the Bankers?: And Other Essays on Our Economic and Political Crisis,https://books.toscrape.com/catalogue/why-save-the-bankers-and-other-essays-on-our-economic-and-political-crisis_418/index.html,48.67,In stock,2
2,full,30,2026-09-22T13:02:53.458Z,Where She Went (If I Stay #2),https://books.toscrape.com/catalogue/where-she-went-if-i-stay-2_417/index.html,41.73,In stock,4
2,full,30,2026-09-22T13:02:53.458Z,What If?: Serious Scientific Answers to Absurd Hypothetical Questions,https://books.toscrape.com/catalogue/what-if-serious-scientific-answers-to-absurd-hypothetical-questions_416/index.html,53.68,In stock,4
2,full,30,2026-09-22T13:02:53.458Z,Two Summers,https://books.toscrape.com/catalogue/two-summers_415/index.html,14.64,In stock,1
2,full,30,2026-09-22T13:02:53.458Z,This Is Your Brain on Music: The Science of a Human Obsession,https://books.toscrape.com/catalogue/this-is-your-brain-on-music-the-science-of-a-human-obsession_414/index.html,38.4,In stock,1
2,full,30,2026-09-22T13:02:53.458Z,The Secret Garden,https://books.toscrape.com/catalogue/the-secret-garden_413/index.html,15.08,In stock,4
2,full,30,2026-09-22T13:02:53.458Z,The Raven King (The Raven Cycle #4),https://books.toscrape.com/catalogue/the-raven-king-the-raven-cycle-4_412/index.html,30.57,In stock,2
2,full,30,2026-09-22T13:02:53.458Z,The Raven Boys (The Raven Cycle #1),https://books.toscrape.com/catalogue/the-raven-boys-the-raven-cycle-1_411/index.html,57.74,In stock,4
2,full,30,2026-09-22T13:02:53.458Z,The Power Greens Cookbook: 140 Delicious Superfood Recipes,https://books.toscrape.com/catalogue/the-power-greens-cookbook-140-delicious-superfood-recipes_410/index.html,11.05,In stock,5
2,full,30,2026-09-22T13:02:53.458Z,The Metamorphosis,https://books.toscrape.com/catalogue/the-metamorphosis_409/index.html,28.58,In stock,1
2,full,30,2026-09-22T13:02:53.458Z,The Mathews Men: Seven Brothers and the War Against Hitler's U-boats,https://books.toscrape.com/catalogue/the-mathews-men-seven-brothers-and-the-war-against-hitlers-u-boats_408/index.html,42.91,In stock,5
2,full,30,2026-09-22T13:02:53.458Z,The Little Paris Bookshop,https://books.toscrape.com/catalogue/the-little-paris-bookshop_407/index.html,24.73,In stock,3
2,full,30,2026-09-22T13:02:53.458Z,The Hiding Place,https://books.toscrape.com/catalogue/the-hiding-place_406/index.html,55.91,In stock,4
2,full,30,2026-09-22T13:02:53.458Z,The Grand Design,https://books.toscrape.com/catalogue/the-grand-design_405/index.html,13.76,In stock,3
2,full,30,2026-09-22T13:02:53.458Z,The Firm,https://books.toscrape.com/catalogue/the-firm_404/index.html,45.56,In stock,3
2,full,30,2026-09-22T13:02:53.458Z,The Fault in Our Stars,https://books.toscrape.com/catalogue/the-fault-in-our-stars_403/index.html,47.22,In stock,1
2,full,30,2026-09-22T13:02:53.458Z,The False Prince (The Ascendance Trilogy #1),https://books.toscrape.com/catalogue/the-false-prince-the-ascendance-trilogy-1_402/index.html,56,In stock,5
2,full,30,2026-09-22T13:02:53.458Z,The Expatriates,https://books.toscrape.com/catalogue/the-expatriates_401/index.html,44.58,In stock,2
2,full,31,2026-09-22T13:03:00.209Z,The Dream Thieves (The Raven Cycle #2),https://books.toscrape.com/catalogue/the-dream-thieves-the-raven-cycle-2_400/index.html,34.5,In stock,1
2,full,31,2026-09-22T13:03:00.209Z,The Darkest Corners,https://books.toscrape.com/catalogue/the-darkest-corners_399/index.html,11.33,In stock,5
2,full,31,2026-09-22T13:03:00.209Z,The Crossover,https://books.toscrape.com/catalogue/the-crossover_398/index.html,38.77,In stock,4
2,full,31,2026-09-22T13:03:00.209Z,The 5th Wave (The 5th Wave #1),https://books.toscrape.com/catalogue/the-5th-wave-the-5th-wave-1_397/index.html,11.83,In stock,2
2,full,31,2026-09-22T13:03:00.209Z,Tell the Wind and Fire,https://books.toscrape.com/catalogue/tell-the-wind-and-fire_396/index.html,45.51,In stock,3
2,full,31,2026-09-22T13:03:00.209Z,Tell Me Three Things,https://books.toscrape.com/catalogue/tell-me-three-things_395/index.html,41.81,In stock,1
2,full,31,2026-09-22T13:03:00.209Z,Talking to Girls About Duran Duran: One Young Man's Quest for True Love and a Cooler Haircut,https://books.toscrape.com/catalogue/talking-to-girls-about-duran-duran-one-young-mans-quest-for-true-love-and-a-cooler-haircut_394/index.html,25.15,In stock,4
2,full,31,2026-09-22T13:03:00.209Z,Siddhartha,https://books.toscrape.com/catalogue/siddhartha_393/index.html,34.22,In stock,5
2,full,31,2026-09-22T13:03:00.209Z,Shiver (The Wolves of Mercy Falls #1),https://books.toscrape.com/catalogue/shiver-the-wolves-of-mercy-falls-1_392/index.html,16.23,In stock,5
2,full,31,2026-09-22T13:03:00.209Z,Remember Me?,https://books.toscrape.com/catalogue/remember-me_391/index.html,11.48,In stock,3
2,full,31,2026-09-22T13:03:00.209Z,Red Dragon (Hannibal Lecter #1),https://books.toscrape.com/catalogue/red-dragon-hannibal-lecter-1_390/index.html,23.37,In stock,3
2,full,31,2026-09-22T13:03:00.209Z,Peak: Secrets from the New Science of Expertise,https://books.toscrape.com/catalogue/peak-secrets-from-the-new-science-of-expertise_389/index.html,16.28,In stock,2
2,full,31,2026-09-22T13:03:00.209Z,My Mother Was Nuts,https://books.toscrape.com/catalogue/my-mother-was-nuts_388/index.html,31.63,In stock,4
2,full,31,2026-09-22T13:03:00.209Z,Mexican Today: New and Rediscovered Recipes for Contemporary Kitchens,https://books.toscrape.com/catalogue/mexican-today-new-and-rediscovered-recipes-for-contemporary-kitchens_387/index.html,24.91,In stock,5
2,full,31,2026-09-22T13:03:00.209Z,Maybe Something Beautiful: How Art Transformed a Neighborhood,https://books.toscrape.com/catalogue/maybe-something-beautiful-how-art-transformed-a-neighborhood_386/index.html,22.54,In stock,1
2,full,31,2026-09-22T13:03:00.209Z,Lola and the Boy Next Door (Anna and the French Kiss #2),https://books.toscrape.com/catalogue/lola-and-the-boy-next-door-anna-and-the-french-kiss-2_385/index.html,23.63,In stock,4
2,full,31,2026-09-22T13:03:00.209Z,Logan Kade (Fallen Crest High #5.5),https://books.toscrape.com/catalogue/logan-kade-fallen-crest-high-55_384/index.html,13.12,In stock,2
2,full,31,2026-09-22T13:03:00.209Z,Last One Home (New Beginnings #1),https://books.toscrape.com/catalogue/last-one-home-new-beginnings-1_383/index.html,59.98,In stock,3
2,full,31,2026-09-22T13:03:00.209Z,Killing Floor (Jack Reacher #1),https://books.toscrape.com/catalogue/killing-floor-jack-reacher-1_382/index.html,31.49,In stock,4
2,full,31,2026-09-22T13:03:00.209Z,Kill the Boy Band,https://books.toscrape.com/catalogue/kill-the-boy-band_381/index.html,15.52,In stock,5
2,lean,31,2026-09-22T13:03:07.105Z,The Dream Thieves (The Raven Cycle #2),https://books.toscrape.com/catalogue/the-dream-thieves-the-raven-cycle-2_400/index.html,34.5,In stock,1
2,lean,31,2026-09-22T13:03:07.105Z,The Darkest Corners,https://books.toscrape.com/catalogue/the-darkest-corners_399/index.html,11.33,In stock,5
2,lean,31,2026-09-22T13:03:07.105Z,The Crossover,https://books.toscrape.com/catalogue/the-crossover_398/index.html,38.77,In stock,4
2,lean,31,2026-09-22T13:03:07.105Z,The 5th Wave (The 5th Wave #1),https://books.toscrape.com/catalogue/the-5th-wave-the-5th-wave-1_397/index.html,11.83,In stock,2
2,lean,31,2026-09-22T13:03:07.105Z,Tell the Wind and Fire,https://books.toscrape.com/catalogue/tell-the-wind-and-fire_396/index.html,45.51,In stock,3
2,lean,31,2026-09-22T13:03:07.105Z,Tell Me Three Things,https://books.toscrape.com/catalogue/tell-me-three-things_395/index.html,41.81,In stock,1
2,lean,31,2026-09-22T13:03:07.105Z,Talking to Girls About Duran Duran: One Young Man's Quest for True Love and a Cooler Haircut,https://books.toscrape.com/catalogue/talking-to-girls-about-duran-duran-one-young-mans-quest-for-true-love-and-a-cooler-haircut_394/index.html,25.15,In stock,4
2,lean,31,2026-09-22T13:03:07.105Z,Siddhartha,https://books.toscrape.com/catalogue/siddhartha_393/index.html,34.22,In stock,5
2,lean,31,2026-09-22T13:03:07.105Z,Shiver (The Wolves of Mercy Falls #1),https://books.toscrape.com/catalogue/shiver-the-wolves-of-mercy-falls-1_392/index.html,16.23,In stock,5
2,lean,31,2026-09-22T13:03:07.105Z,Remember Me?,https://books.toscrape.com/catalogue/remember-me_391/index.html,11.48,In stock,3
2,lean,31,2026-09-22T13:03:07.105Z,Red Dragon (Hannibal Lecter #1),https://books.toscrape.com/catalogue/red-dragon-hannibal-lecter-1_390/index.html,23.37,In stock,3
2,lean,31,2026-09-22T13:03:07.105Z,Peak: Secrets from the New Science of Expertise,https://books.toscrape.com/catalogue/peak-secrets-from-the-new-science-of-expertise_389/index.html,16.28,In stock,2
2,lean,31,2026-09-22T13:03:07.105Z,My Mother Was Nuts,https://books.toscrape.com/catalogue/my-mother-was-nuts_388/index.html,31.63,In stock,4
2,lean,31,2026-09-22T13:03:07.105Z,Mexican Today: New and Rediscovered Recipes for Contemporary Kitchens,https://books.toscrape.com/catalogue/mexican-today-new-and-rediscovered-recipes-for-contemporary-kitchens_387/index.html,24.91,In stock,5
2,lean,31,2026-09-22T13:03:07.105Z,Maybe Something Beautiful: How Art Transformed a Neighborhood,https://books.toscrape.com/catalogue/maybe-something-beautiful-how-art-transformed-a-neighborhood_386/index.html,22.54,In stock,1
2,lean,31,2026-09-22T13:03:07.105Z,Lola and the Boy Next Door (Anna and the French Kiss #2),https://books.toscrape.com/catalogue/lola-and-the-boy-next-door-anna-and-the-french-kiss-2_385/index.html,23.63,In stock,4
2,lean,31,2026-09-22T13:03:07.105Z,Logan Kade (Fallen Crest High #5.5),https://books.toscrape.com/catalogue/logan-kade-fallen-crest-high-55_384/index.html,13.12,In stock,2
2,lean,31,2026-09-22T13:03:07.105Z,Last One Home (New Beginnings #1),https://books.toscrape.com/catalogue/last-one-home-new-beginnings-1_383/index.html,59.98,In stock,3
2,lean,31,2026-09-22T13:03:07.105Z,Killing Floor (Jack Reacher #1),https://books.toscrape.com/catalogue/killing-floor-jack-reacher-1_382/index.html,31.49,In stock,4
2,lean,31,2026-09-22T13:03:07.105Z,Kill the Boy Band,https://books.toscrape.com/catalogue/kill-the-boy-band_381/index.html,15.52,In stock,5
2,lean,32,2026-09-22T13:03:12.601Z,Isla and the Happily Ever After (Anna and the French Kiss #3),https://books.toscrape.com/catalogue/isla-and-the-happily-ever-after-anna-and-the-french-kiss-3_380/index.html,48.13,In stock,5
2,lean,32,2026-09-22T13:03:12.601Z,If I Stay (If I Stay #1),https://books.toscrape.com/catalogue/if-i-stay-if-i-stay-1_379/index.html,38.13,In stock,5
2,lean,32,2026-09-22T13:03:12.601Z,I Know Why the Caged Bird Sings (Maya Angelou's Autobiography #1),https://books.toscrape.com/catalogue/i-know-why-the-caged-bird-sings-maya-angelous-autobiography-1_378/index.html,36.55,In stock,2
2,lean,32,2026-09-22T13:03:12.601Z,Harry Potter and the Deathly Hallows (Harry Potter #7),https://books.toscrape.com/catalogue/harry-potter-and-the-deathly-hallows-harry-potter-7_377/index.html,23.32,In stock,1
2,lean,32,2026-09-22T13:03:12.601Z,"Fruits Basket, Vol. 5 (Fruits Basket #5)",https://books.toscrape.com/catalogue/fruits-basket-vol-5-fruits-basket-5_376/index.html,16.33,In stock,1
2,lean,32,2026-09-22T13:03:12.601Z,Foundation (Foundation (Publication Order) #1),https://books.toscrape.com/catalogue/foundation-foundation-publication-order-1_375/index.html,32.42,In stock,1
2,lean,32,2026-09-22T13:03:12.601Z,Fool Me Once,https://books.toscrape.com/catalogue/fool-me-once_374/index.html,16.96,In stock,1
2,lean,32,2026-09-22T13:03:12.601Z,Find Her (Detective D.D. Warren #8),https://books.toscrape.com/catalogue/find-her-detective-dd-warren-8_373/index.html,22.37,In stock,1
2,lean,32,2026-09-22T13:03:12.601Z,Evicted: Poverty and Profit in the American City,https://books.toscrape.com/catalogue/evicted-poverty-and-profit-in-the-american-city_372/index.html,42.27,In stock,1
2,lean,32,2026-09-22T13:03:12.601Z,Drama,https://books.toscrape.com/catalogue/drama_371/index.html,38.7,In stock,2
2,lean,32,2026-09-22T13:03:12.601Z,Dracula the Un-Dead,https://books.toscrape.com/catalogue/dracula-the-un-dead_370/index.html,35.63,In stock,5
2,lean,32,2026-09-22T13:03:12.601Z,Digital Fortress,https://books.toscrape.com/catalogue/digital-fortress_369/index.html,58,In stock,5
2,lean,32,2026-09-22T13:03:12.601Z,"Death Note, Vol. 5: Whiteout (Death Note #5)",https://books.toscrape.com/catalogue/death-note-vol-5-whiteout-death-note-5_368/index.html,52.41,In stock,1
2,lean,32,2026-09-22T13:03:12.601Z,"Data, A Love Story: How I Gamed Online Dating to Meet My Match",https://books.toscrape.com/catalogue/data-a-love-story-how-i-gamed-online-dating-to-meet-my-match_367/index.html,32.35,In stock,3
2,lean,32,2026-09-22T13:03:12.601Z,Critique of Pure Reason,https://books.toscrape.com/catalogue/critique-of-pure-reason_366/index.html,20.75,In stock,1
2,lean,32,2026-09-22T13:03:12.601Z,Booked,https://books.toscrape.com/catalogue/booked_365/index.html,17.49,In stock,5
2,lean,32,2026-09-22T13:03:12.601Z,"Blue Lily, Lily Blue (The Raven Cycle #3)",https://books.toscrape.com/catalogue/blue-lily-lily-blue-the-raven-cycle-3_364/index.html,34.13,In stock,5
2,lean,32,2026-09-22T13:03:12.601Z,Approval Junkie: Adventures in Caring Too Much,https://books.toscrape.com/catalogue/approval-junkie-adventures-in-caring-too-much_363/index.html,58.81,In stock,5
2,lean,32,2026-09-22T13:03:12.601Z,An Abundance of Katherines,https://books.toscrape.com/catalogue/an-abundance-of-katherines_362/index.html,10,In stock,5
2,lean,32,2026-09-22T13:03:12.601Z,America's War for the Greater Middle East: A Military History,https://books.toscrape.com/catalogue/americas-war-for-the-greater-middle-east-a-military-history_361/index.html,51.22,In stock,2
2,full,32,2026-09-22T13:03:17.890Z,Isla and the Happily Ever After (Anna and the French Kiss #3),https://books.toscrape.com/catalogue/isla-and-the-happily-ever-after-anna-and-the-french-kiss-3_380/index.html,48.13,In stock,5
2,full,32,2026-09-22T13:03:17.890Z,If I Stay (If I Stay #1),https://books.toscrape.com/catalogue/if-i-stay-if-i-stay-1_379/index.html,38.13,In stock,5
2,full,32,2026-09-22T13:03:17.890Z,I Know Why the Caged Bird Sings (Maya Angelou's Autobiography #1),https://books.toscrape.com/catalogue/i-know-why-the-caged-bird-sings-maya-angelous-autobiography-1_378/index.html,36.55,In stock,2
2,full,32,2026-09-22T13:03:17.890Z,Harry Potter and the Deathly Hallows (Harry Potter #7),https://books.toscrape.com/catalogue/harry-potter-and-the-deathly-hallows-harry-potter-7_377/index.html,23.32,In stock,1
2,full,32,2026-09-22T13:03:17.890Z,"Fruits Basket, Vol. 5 (Fruits Basket #5)",https://books.toscrape.com/catalogue/fruits-basket-vol-5-fruits-basket-5_376/index.html,16.33,In stock,1
2,full,32,2026-09-22T13:03:17.890Z,Foundation (Foundation (Publication Order) #1),https://books.toscrape.com/catalogue/foundation-foundation-publication-order-1_375/index.html,32.42,In stock,1
2,full,32,2026-09-22T13:03:17.890Z,Fool Me Once,https://books.toscrape.com/catalogue/fool-me-once_374/index.html,16.96,In stock,1
2,full,32,2026-09-22T13:03:17.890Z,Find Her (Detective D.D. Warren #8),https://books.toscrape.com/catalogue/find-her-detective-dd-warren-8_373/index.html,22.37,In stock,1
2,full,32,2026-09-22T13:03:17.890Z,Evicted: Poverty and Profit in the American City,https://books.toscrape.com/catalogue/evicted-poverty-and-profit-in-the-american-city_372/index.html,42.27,In stock,1
2,full,32,2026-09-22T13:03:17.890Z,Drama,https://books.toscrape.com/catalogue/drama_371/index.html,38.7,In stock,2
